name,wiki_link
Spell: Boon of Immolation,http://wiki.project1999.com/Spell:_Boon_of_Immolation
Spell: Boon of the Garou,http://wiki.project1999.com/Spell:_Boon_of_the_Garou
Spell: Cannibalize III,http://wiki.project1999.com/Spell:_Cannibalize_III
Spell: Cannibalize IV,http://wiki.project1999.com/Spell:_Cannibalize_IV
Spell: Cripple,http://wiki.project1999.com/Spell:_Cripple
Spell: Death Peace,http://wiki.project1999.com/Spell:_Death_Peace
Spell: Focus of Spirit,http://wiki.project1999.com/Spell:_Focus_of_Spirit
Spell: Form of the Great Bear,http://wiki.project1999.com/Spell:_Form_of_the_Great_Bear
Spell: Life Leech,http://wiki.project1999.com/Spell:_Life_Leech
Spell: Minion of Shadows,http://wiki.project1999.com/Spell:_Minion_of_Shadows
Spell: Scintillation,http://wiki.project1999.com/Spell:_Scintillation
Spell: Spirit of Scale,http://wiki.project1999.com/Spell:_Spirit_of_Scale
Spell: Talisman of Jasinth,http://wiki.project1999.com/Spell:_Talisman_of_Jasinth
Spell: Thrall of Bones,http://wiki.project1999.com/Spell:_Thrall_of_Bones
Spell: Turning of the Unnatural,http://wiki.project1999.com/Spell:_Turning_of_the_Unnatural
Spell: Vocarate: Air,http://wiki.project1999.com/Spell:_Vocarate:_Air
Spell: Vocarate: Fire,http://wiki.project1999.com/Spell:_Vocarate:_Fire
Sphere of Unrest,http://wiki.project1999.com/Sphere_of_Unrest
Sphinx Claw,http://wiki.project1999.com/Sphinx_Claw
Sphinx Crown,http://wiki.project1999.com/Sphinx_Crown
Sphinx Eye Amulet,http://wiki.project1999.com/Sphinx_Eye_Amulet
Sphinx Eye Opal,http://wiki.project1999.com/Sphinx_Eye_Opal
Sphinx Hair Cord,http://wiki.project1999.com/Sphinx_Hair_Cord
Sphinx Heart Amulet,http://wiki.project1999.com/Sphinx_Heart_Amulet
Sphinx Hide,http://wiki.project1999.com/Sphinx_Hide
Sphinx Tallow,http://wiki.project1999.com/Sphinx_Tallow
Sphinx-Hide Mantle,http://wiki.project1999.com/Sphinx-Hide_Mantle
Sphinxian Circlet,http://wiki.project1999.com/Sphinxian_Circlet
Sphinxian Ring,http://wiki.project1999.com/Sphinxian_Ring
Spices,http://wiki.project1999.com/Spices
Spicy Ulthork Meat,http://wiki.project1999.com/Spicy_Ulthork_Meat
Spider Fang Choker,http://wiki.project1999.com/Spider_Fang_Choker
Spider Fur Belt,http://wiki.project1999.com/Spider_Fur_Belt
Spider Fur Cloak,http://wiki.project1999.com/Spider_Fur_Cloak
Spider Fur Collar,http://wiki.project1999.com/Spider_Fur_Collar
Spider Fur Gloves,http://wiki.project1999.com/Spider_Fur_Gloves
Spider Fur-Lined Boots,http://wiki.project1999.com/Spider_Fur-Lined_Boots
Spider Legs,http://wiki.project1999.com/Spider_Legs
Spider Silk,http://wiki.project1999.com/Spider_Silk
Spider Venom,http://wiki.project1999.com/Spider_Venom
Spiderling Eye,http://wiki.project1999.com/Spiderling_Eye
Spiderling Legs,http://wiki.project1999.com/Spiderling_Legs
Spiderling Silk,http://wiki.project1999.com/Spiderling_Silk
Spiked Ball Mold,http://wiki.project1999.com/Spiked_Ball_Mold
Spiked Collar,http://wiki.project1999.com/Spiked_Collar
Spiked Goblin Ring,http://wiki.project1999.com/Spiked_Goblin_Ring
Spiked Seahorse Hide Belt,http://wiki.project1999.com/Spiked_Seahorse_Hide_Belt
Spiked Steel Wrap,http://wiki.project1999.com/Spiked_Steel_Wrap
Spine Chill Spear,http://wiki.project1999.com/Spine_Chill_Spear
Spine Piercer,http://wiki.project1999.com/Spine_Piercer
Spine Poison Extract,http://wiki.project1999.com/Spine_Poison_Extract
Spined Dragon Claws,http://wiki.project1999.com/Spined_Dragon_Claws
Spined Seahorse Hide Breastplate,http://wiki.project1999.com/Spined_Seahorse_Hide_Breastplate
Spinning Orb of Confusion,http://wiki.project1999.com/Spinning_Orb_of_Confusion
Spirit Caller Beads,http://wiki.project1999.com/Spirit_Caller_Beads
Spirit Caller's Boots,http://wiki.project1999.com/Spirit_Caller%27s_Boots
Spirit Caller's Bracer,http://wiki.project1999.com/Spirit_Caller%27s_Bracer
Spirit Caller's Breastplate,http://wiki.project1999.com/Spirit_Caller%27s_Breastplate
Spirit Caller's Gauntlets,http://wiki.project1999.com/Spirit_Caller%27s_Gauntlets
Spirit Caller's Greaves,http://wiki.project1999.com/Spirit_Caller%27s_Greaves
Spirit Caller's Helm,http://wiki.project1999.com/Spirit_Caller%27s_Helm
Spirit Caller's Vambraces,http://wiki.project1999.com/Spirit_Caller%27s_Vambraces
Spirit Pouch (Item),http://wiki.project1999.com/Spirit_Pouch_(Item)
Spirit Reaver,http://wiki.project1999.com/Spirit_Reaver
Spirit Talker's Headdress,http://wiki.project1999.com/Spirit_Talker%27s_Headdress
Spirit Talker's War Lance,http://wiki.project1999.com/Spirit_Talker%27s_War_Lance
Spirit Tome,http://wiki.project1999.com/Spirit_Tome
Spirit Weaver's Boots,http://wiki.project1999.com/Spirit_Weaver%27s_Boots
Spirit Weaver's Bracer,http://wiki.project1999.com/Spirit_Weaver%27s_Bracer
Spirit Weaver's Breastplate,http://wiki.project1999.com/Spirit_Weaver%27s_Breastplate
Spirit Weaver's Coif,http://wiki.project1999.com/Spirit_Weaver%27s_Coif
Spirit Weaver's Gauntlets,http://wiki.project1999.com/Spirit_Weaver%27s_Gauntlets
Spirit Weaver's Greaves,http://wiki.project1999.com/Spirit_Weaver%27s_Greaves
Spirit Weaver's Vambraces,http://wiki.project1999.com/Spirit_Weaver%27s_Vambraces
Spirit Wracked Cord,http://wiki.project1999.com/Spirit_Wracked_Cord
Spirit Wracked Urn,http://wiki.project1999.com/Spirit_Wracked_Urn
Spiritguard,http://wiki.project1999.com/Spiritguard
Spiritualist`s Ring,http://wiki.project1999.com/Spiritualist%60s_Ring
Spiroc Air Totem,http://wiki.project1999.com/Spiroc_Air_Totem
Spiroc Banisher Focus,http://wiki.project1999.com/Spiroc_Banisher_Focus
Spiroc Battle Staff,http://wiki.project1999.com/Spiroc_Battle_Staff
Spiroc Bone Dust,http://wiki.project1999.com/Spiroc_Bone_Dust
Spiroc Earth totem,http://wiki.project1999.com/Spiroc_Earth_totem
Spiroc Elder's Totem,http://wiki.project1999.com/Spiroc_Elder%27s_Totem
Spiroc Feathers,http://wiki.project1999.com/Spiroc_Feathers
Spiroc Healer's Cloak,http://wiki.project1999.com/Spiroc_Healer%27s_Cloak
Spiroc Healing Totem,http://wiki.project1999.com/Spiroc_Healing_Totem
Spiroc Peace Totem,http://wiki.project1999.com/Spiroc_Peace_Totem
Spiroc Sky Totem,http://wiki.project1999.com/Spiroc_Sky_Totem
Spiroc Statuette,http://wiki.project1999.com/Spiroc_Statuette
Spiroc Talon,http://wiki.project1999.com/Spiroc_Talon
Spiroc Thunder Totem,http://wiki.project1999.com/Spiroc_Thunder_Totem
Spiroc Warhammer,http://wiki.project1999.com/Spiroc_Warhammer
Spiroc Wind Totem,http://wiki.project1999.com/Spiroc_Wind_Totem
Spiroc Wingblade,http://wiki.project1999.com/Spiroc_Wingblade
Spit,http://wiki.project1999.com/Spit
Spitestone Shield,http://wiki.project1999.com/Spitestone_Shield
Splinted Bronze Cloak,http://wiki.project1999.com/Splinted_Bronze_Cloak
Splinted Cloak,http://wiki.project1999.com/Splinted_Cloak
Splinter of Frozen Shadow,http://wiki.project1999.com/Splinter_of_Frozen_Shadow
Splintered Wooden Key,http://wiki.project1999.com/Splintered_Wooden_Key
Splintering Club,http://wiki.project1999.com/Splintering_Club
Split Paw,http://wiki.project1999.com/Split_Paw
Split Paw Hide Belt,http://wiki.project1999.com/Split_Paw_Hide_Belt
Split Paw Hide Gloves,http://wiki.project1999.com/Split_Paw_Hide_Gloves
Split Paw Hide Mask,http://wiki.project1999.com/Split_Paw_Hide_Mask
Split Paw Hide Tunic,http://wiki.project1999.com/Split_Paw_Hide_Tunic
Split Paw Tooth Necklace,http://wiki.project1999.com/Split_Paw_Tooth_Necklace
Sponge Mushroom,http://wiki.project1999.com/Sponge_Mushroom
Spool of Sacred Coldain Thread,http://wiki.project1999.com/Spool_of_Sacred_Coldain_Thread
Spoon,http://wiki.project1999.com/Spoon
Sporali Defender's Blade,http://wiki.project1999.com/Sporali_Defender%27s_Blade
Sporali Gloves,http://wiki.project1999.com/Sporali_Gloves
Spores of Forgetfulness,http://wiki.project1999.com/Spores_of_Forgetfulness
Sporestrand Shield,http://wiki.project1999.com/Sporestrand_Shield
Spriket,http://wiki.project1999.com/Spriket
Spring Crystal,http://wiki.project1999.com/Spring_Crystal
Springwood Club,http://wiki.project1999.com/Springwood_Club
Springwood Stave,http://wiki.project1999.com/Springwood_Stave
Sprinkler of Suffering,http://wiki.project1999.com/Sprinkler_of_Suffering
Sprinkler of the Spirits,http://wiki.project1999.com/Sprinkler_of_the_Spirits
Sprockets,http://wiki.project1999.com/Sprockets
Spyglass,http://wiki.project1999.com/Spyglass
Squad Ring,http://wiki.project1999.com/Squad_Ring
Squad Ring (dropped),http://wiki.project1999.com/Squad_Ring_(dropped)
Squallsurge Shawl,http://wiki.project1999.com/Squallsurge_Shawl
Square Helm,http://wiki.project1999.com/Square_Helm
Squire's Khukri,http://wiki.project1999.com/Squire%27s_Khukri
Ssra`s Bloodstone Eyepatch,http://wiki.project1999.com/Ssra%60s_Bloodstone_Eyepatch
Staff,http://wiki.project1999.com/Staff
Staff of Battle,http://wiki.project1999.com/Staff_of_Battle
Staff of Dark Reflections,http://wiki.project1999.com/Staff_of_Dark_Reflections
Staff of Discord,http://wiki.project1999.com/Staff_of_Discord
Staff of Elemental Mastery: Air,http://wiki.project1999.com/Staff_of_Elemental_Mastery:_Air
Staff of Elemental Mastery: Earth,http://wiki.project1999.com/Staff_of_Elemental_Mastery:_Earth
Staff of Elemental Mastery: Fire,http://wiki.project1999.com/Staff_of_Elemental_Mastery:_Fire
Staff of Elemental Mastery: Water,http://wiki.project1999.com/Staff_of_Elemental_Mastery:_Water
Staff of Endless Adventure,http://wiki.project1999.com/Staff_of_Endless_Adventure
Staff of Fire,http://wiki.project1999.com/Staff_of_Fire
Staff of Forbidden Rites,http://wiki.project1999.com/Staff_of_Forbidden_Rites
Staff of Gabstik,http://wiki.project1999.com/Staff_of_Gabstik
Staff of Null,http://wiki.project1999.com/Staff_of_Null
Staff of Temperate Flux,http://wiki.project1999.com/Staff_of_Temperate_Flux
Staff of the Abattoir Initiate,http://wiki.project1999.com/Staff_of_the_Abattoir_Initiate
Staff of the Chamberlain,http://wiki.project1999.com/Staff_of_the_Chamberlain
Staff of the Dreaded Gaze,http://wiki.project1999.com/Staff_of_the_Dreaded_Gaze
Staff of the Earthcrafter,http://wiki.project1999.com/Staff_of_the_Earthcrafter
Staff of the Elder Claws,http://wiki.project1999.com/Staff_of_the_Elder_Claws
Staff of the Four,http://wiki.project1999.com/Staff_of_the_Four
Staff of The Magister,http://wiki.project1999.com/Staff_of_The_Magister
Staff of the Morning Dew,http://wiki.project1999.com/Staff_of_the_Morning_Dew
Staff of the Observers,http://wiki.project1999.com/Staff_of_the_Observers
Staff of the Serpent,http://wiki.project1999.com/Staff_of_the_Serpent
Staff of the Silent Star,http://wiki.project1999.com/Staff_of_the_Silent_Star
Staff of the Waterwalker,http://wiki.project1999.com/Staff_of_the_Waterwalker
Staff of the Wheel,http://wiki.project1999.com/Staff_of_the_Wheel
Staff of Undead Legions,http://wiki.project1999.com/Staff_of_Undead_Legions
Staff of Writhing,http://wiki.project1999.com/Staff_of_Writhing
Staff Segment,http://wiki.project1999.com/Staff_Segment
Stained Cloth Mask,http://wiki.project1999.com/Stained_Cloth_Mask
Stained Parchment Bottom,http://wiki.project1999.com/Stained_Parchment_Bottom
Stained Parchment Top,http://wiki.project1999.com/Stained_Parchment_Top
Stalagterror Spine Spear,http://wiki.project1999.com/Stalagterror_Spine_Spear
Stald's Badge,http://wiki.project1999.com/Stald%27s_Badge
Stalking Probe,http://wiki.project1999.com/Stalking_Probe
Standard Bow Cam,http://wiki.project1999.com/Standard_Bow_Cam
Standing Legs Mold,http://wiki.project1999.com/Standing_Legs_Mold
Stanos' Pouch,http://wiki.project1999.com/Stanos%27_Pouch
Star of Eyes,http://wiki.project1999.com/Star_of_Eyes
Star of Odus,http://wiki.project1999.com/Star_of_Odus
Star of the Guardian,http://wiki.project1999.com/Star_of_the_Guardian
Star Reach Clover,http://wiki.project1999.com/Star_Reach_Clover
Star Rose Quartz,http://wiki.project1999.com/Star_Rose_Quartz
Star Ruby,http://wiki.project1999.com/Star_Ruby
Star Ruby Earring,http://wiki.project1999.com/Star_Ruby_Earring
Starmetal Ore,http://wiki.project1999.com/Starmetal_Ore
Static Orb,http://wiki.project1999.com/Static_Orb
Stave of Shielding,http://wiki.project1999.com/Stave_of_Shielding
Steamfont Spring Water,http://wiki.project1999.com/Steamfont_Spring_Water
Steel Boning,http://wiki.project1999.com/Steel_Boning
Steel Bracer of Law,http://wiki.project1999.com/Steel_Bracer_of_Law
Steel Bracers,http://wiki.project1999.com/Steel_Bracers
Steel Breastplate,http://wiki.project1999.com/Steel_Breastplate
Steel Collar,http://wiki.project1999.com/Steel_Collar
Steel Greaves,http://wiki.project1999.com/Steel_Greaves
Steel Hilted Flint Dagger,http://wiki.project1999.com/Steel_Hilted_Flint_Dagger
Steel Knuckles,http://wiki.project1999.com/Steel_Knuckles
Steel Lined Gloves,http://wiki.project1999.com/Steel_Lined_Gloves
Steel Mask,http://wiki.project1999.com/Steel_Mask
Steel Pauldron,http://wiki.project1999.com/Steel_Pauldron
Steel Plate Boots,http://wiki.project1999.com/Steel_Plate_Boots
Steel Rod,http://wiki.project1999.com/Steel_Rod
Steel Torque,http://wiki.project1999.com/Steel_Torque
Steel Vambraces,http://wiki.project1999.com/Steel_Vambraces
Steel Warrior Bracer,http://wiki.project1999.com/Steel_Warrior_Bracer
Steel Wire,http://wiki.project1999.com/Steel_Wire
Steel Wristband of Strategy,http://wiki.project1999.com/Steel_Wristband_of_Strategy
Steelsilk Boots,http://wiki.project1999.com/Steelsilk_Boots
Steelsilk Bracers,http://wiki.project1999.com/Steelsilk_Bracers
Steelsilk Breastplate,http://wiki.project1999.com/Steelsilk_Breastplate
Steelsilk Cloak,http://wiki.project1999.com/Steelsilk_Cloak
Steelsilk Collar,http://wiki.project1999.com/Steelsilk_Collar
Steelsilk Gauntlets,http://wiki.project1999.com/Steelsilk_Gauntlets
Steelsilk Greaves,http://wiki.project1999.com/Steelsilk_Greaves
Steelsilk Helm,http://wiki.project1999.com/Steelsilk_Helm
Steelsilk Mask,http://wiki.project1999.com/Steelsilk_Mask
Steelsilk Pauldron,http://wiki.project1999.com/Steelsilk_Pauldron
Steelsilk Vambraces,http://wiki.project1999.com/Steelsilk_Vambraces
Steelsilk Waistband,http://wiki.project1999.com/Steelsilk_Waistband
Stein,http://wiki.project1999.com/Stein
Stein (of Water),http://wiki.project1999.com/Stein_(of_Water)
Stein of Bitter Cold,http://wiki.project1999.com/Stein_of_Bitter_Cold
Stein of Flowing Ichor,http://wiki.project1999.com/Stein_of_Flowing_Ichor
Stein of Moggok,http://wiki.project1999.com/Stein_of_Moggok
Stein of Tears,http://wiki.project1999.com/Stein_of_Tears
Stein of Ulissa,http://wiki.project1999.com/Stein_of_Ulissa
Stem of Candlestick,http://wiki.project1999.com/Stem_of_Candlestick
Sticklewort,http://wiki.project1999.com/Sticklewort
Stiletto of the Bloodclaw,http://wiki.project1999.com/Stiletto_of_the_Bloodclaw
Stinging Nettle,http://wiki.project1999.com/Stinging_Nettle
Stone Amulet,http://wiki.project1999.com/Stone_Amulet
Stone Bracelet,http://wiki.project1999.com/Stone_Bracelet
Stone Circlet,http://wiki.project1999.com/Stone_Circlet
Stone Collar,http://wiki.project1999.com/Stone_Collar
Stone Key,http://wiki.project1999.com/Stone_Key
Stone Marker,http://wiki.project1999.com/Stone_Marker
Stone of Gnoming,http://wiki.project1999.com/Stone_of_Gnoming
Stone of Morid,http://wiki.project1999.com/Stone_of_Morid
Stone Silk,http://wiki.project1999.com/Stone_Silk
Stone Thunder,http://wiki.project1999.com/Stone_Thunder
Stone Totem,http://wiki.project1999.com/Stone_Totem
Stonefish,http://wiki.project1999.com/Stonefish
Stonefruit,http://wiki.project1999.com/Stonefruit
Stoneglint Lime Plume,http://wiki.project1999.com/Stoneglint_Lime_Plume
Stoneleer Emerald Plume,http://wiki.project1999.com/Stoneleer_Emerald_Plume
Stonewood Mail,http://wiki.project1999.com/Stonewood_Mail
Storm Giant Meat,http://wiki.project1999.com/Storm_Giant_Meat
Storm Giant Steak,http://wiki.project1999.com/Storm_Giant_Steak
Storm Giant Steaks,http://wiki.project1999.com/Storm_Giant_Steaks
Storm Giant Toes,http://wiki.project1999.com/Storm_Giant_Toes
Storm Sky Opal,http://wiki.project1999.com/Storm_Sky_Opal
Stormfeather Talons,http://wiki.project1999.com/Stormfeather_Talons
Stormguard Battle Axe,http://wiki.project1999.com/Stormguard_Battle_Axe
Stormguard Battle Axe of Brell,http://wiki.project1999.com/Stormguard_Battle_Axe_of_Brell
Stormguard Battle Hammer,http://wiki.project1999.com/Stormguard_Battle_Hammer
Stormguard Battle Hammer of Brell,http://wiki.project1999.com/Stormguard_Battle_Hammer_of_Brell
Stormguard Root Beer,http://wiki.project1999.com/Stormguard_Root_Beer
Stormwood Battle Staff,http://wiki.project1999.com/Stormwood_Battle_Staff
Straeven's Head,http://wiki.project1999.com/Straeven%27s_Head
Strange Ochre Clay,http://wiki.project1999.com/Strange_Ochre_Clay
Strange Writing on a Bookmark,http://wiki.project1999.com/Strange_Writing_on_a_Bookmark
Strategic Map of Kithicor,http://wiki.project1999.com/Strategic_Map_of_Kithicor
Strathbone Anti-Venom,http://wiki.project1999.com/Strathbone_Anti-Venom
Strathbone Shell Shield,http://wiki.project1999.com/Strathbone_Shell_Shield
Strathbone Silk,http://wiki.project1999.com/Strathbone_Silk
Straw Spun Belt,http://wiki.project1999.com/Straw_Spun_Belt
Streaven's Head,http://wiki.project1999.com/Streaven%27s_Head
Strength of the Elements,http://wiki.project1999.com/Strength_of_the_Elements
Strong Raptor Gut,http://wiki.project1999.com/Strong_Raptor_Gut
Strong Wooden Branch,http://wiki.project1999.com/Strong_Wooden_Branch
Stronghorn's Horn,http://wiki.project1999.com/Stronghorn%27s_Horn
Studded Belt,http://wiki.project1999.com/Studded_Belt
Studded Boots,http://wiki.project1999.com/Studded_Boots
Studded Cloak,http://wiki.project1999.com/Studded_Cloak
Studded Coin Purse,http://wiki.project1999.com/Studded_Coin_Purse
Studded Gloves,http://wiki.project1999.com/Studded_Gloves
